"","viscosite","sucres","noisettes","cacao","poudre_lait","proteines","fibres","eau","huile_palme","huile_colza","emulsifiant","sel","temperature_fabrication","temps_melange","vitesse_melange","pression_homogeneisation","pH","granulometrie","humidite_stockage","lot_noisettes"
"29",113.421866537714,39.51010969055,13.7268026600438,6.48407503282113,7.89697353081154,5.11223736428778,2.28577376689693,1.51775304016803,18.4291866495236,11.2402778024239,0.486095635319593,0.270072328093615,57.0476767233644,14.8247721604645,113.59588370714,183.154722004911,6.68794324537443,176.278116570674,47.8419927641959,"Lot_5"
"30",95.06824836915,43.1632726223814,14.7787261294425,6.1233469514703,7.29118548220583,4.9795953840108,2.65857554643548,2.58601232207202,16.2140361227307,7.90333679179221,0.375812896992453,0.288507428169257,55.4318096543075,16.057601241476,122.255521795752,149.158188309054,6.73964276083786,125.007060551011,50.8097708304063,"Lot_1"
"31",94.4259672103571,43.6591858890758,11.4153001138656,7.62165469833778,6.4133590888585,4.90168740136003,2.51222508633826,2.67068208156182,15.7581229119089,11.0403346302366,0.319569088196274,0.171252137538623,55.6454114282167,14.4530171084733,104.938008813623,143.99110943654,6.30279850712903,164.779037127587,39.6944726341614,"Lot_3"
"32",102.901223448147,41.5105656127943,11.4796859649763,4.97546584020962,11.3934916964543,6.46518865461257,3.29527280386283,2.68798083990363,17.6311738944097,7.78443035081816,0.417751933998576,0.336067468393646,58.1572218010321,12.7949207867916,98.0771282598373,184.645159583034,6.37473565318582,145.542300748313,61.5321130232285,"Lot_6"
"33",94.0128669939051,46.169274503563,11.0752397807215,5.76103745110172,6.94947288337134,4.76129458065689,4.00317545661673,2.71231875146873,14.8715267501862,9.13638663317916,0.494677047465088,0.210641566863887,57.5737374195362,13.7611761745308,90.0808458551566,193.13059646799,6.15471850280268,170.547892853294,56.4632888493856,"Lot_5"
"34",96.1670229429312,45.2644053677534,10.607530959941,6.89005901446125,7.55427788833077,4.7222569280144,2.37181154718065,2.74856249395858,14.3840631195754,10.8726210874406,0.449889789455643,0.280936808005403,56.5001906040898,11.7569986944039,103.811023294701,156.370377607025,6.54934542725121,231.352676827924,50.7882855537834,"Lot_5"
"35",109.399653281165,43.2552162347306,11.5622686077447,5.79252094177294,8.03958609138398,5.19398265303128,3.16115167269413,2.69770882444687,17.5854244672892,8.83712440817573,0.366328598378185,0.260215787984764,58.7328305160869,16.407937848023,99.0346708779527,153.396940910469,6.88635129923962,183.455635081597,59.4540572985246,"Lot_4"
"36",108.911242825954,42.240183495564,13.1157156132591,7.64585289471182,7.04169220586678,5.04980373845008,3.01851352781383,0.818249766966238,15.4176834263875,11.5688971251398,0.329666781252443,0.322545728385787,52.0755119596041,18.9961203675526,95.1230602500671,164.846989965821,6.4043194335568,162.021343056166,37.7785120927738,"Lot_3"
"37",109.949357865388,45.5988758920756,8.65750546130218,7.54054045710411,6.79376314792012,4.62390503240084,2.86337643956896,2.29941672508543,17.1465656217918,10.0195652561833,0.394678560973602,0.29884630268012,60.5551918376066,15.7327879076073,89.8446540207616,136.549266191809,6.66301264444966,202.217311016387,60.8512896360543,"Lot_5"
"38",119.328514509744,40.0092183731471,12.9899758298674,6.33551782273736,8.55388630628162,5.61734761988937,2.47925815892994,2.31546969063519,18.4619822098926,10.0012690768889,0.403849591133741,0.272760869677428,63.1592307947843,17.4381876785815,84.9120265295696,159.956523047749,6.68819123283739,192.284323211867,52.1200187352764,"Lot_2"
"39",111.401808379426,38.1024518366295,14.8764844313726,4.5179410507355,9.07238250591182,5.78816338018478,3.29674721698797,2.68058482607719,18.120603903289,10.3521203138793,0.430325482692015,0.291500509833162,53.5845065398305,13.046594925197,85.2557950295973,130.207759957186,6.6477052798581,177.991248272356,55.0322102691154,"Lot_3"
"40",117.880992998013,38.9423981918077,17.1020202821936,6.29779988188121,7.12553078188895,5.4493354137354,1.78891206153809,1.38831109862077,17.8247243827722,10.6607125495488,0.3161770645441,0.2316664997766,52.934496892035,14.5790736712093,122.032455427569,144.050407711754,6.54315547711155,174.309218736882,45.4428800592203,"Lot_5"
"41",115.879113258336,39.2780800336382,16.0502971356732,6.15882264855705,8.22695808313871,5.62149317386906,2.49170041135054,1.95391380720121,18.2385486628806,8.21097318597561,0.466225949330274,0.269975865188536,71.1599855505523,14.5916635302192,103.759267499403,165.897670676633,6.47637119147529,176.362860419238,42.1770641345883,"Lot_2"
"42",122.200281938509,49.8738796520047,0.698051488958299,6.38952816617923,7.29696837165485,5.13185818456529,2.11979325871628,19.9494207673706,1.98000543005764,11.5765350724425,0.418344370717313,0.333431361961705,61.1975362040636,10.7080781247024,93.5489236505006,134.740931796493,6.47264640787908,178.214499360618,44.5379694962954,"Lot_2"
"43",112.684348844586,39.9650477524537,9.68963128182337,5.58585140192963,9.5310344154213,5.2185876334546,3.70012252286881,3.34802333068929,16.0814990494587,13.0482202368965,0.478808031554658,0.334396526667183,60.265964634524,15.2666788275933,76.3121338066033,167.017212472629,6.60349064943193,195.488256116223,60.3625304627522,"Lot_5"
"44",101.645531241448,47.1230908081847,10.9706957601208,6.67077987512823,5.50082762705965,4.33193165990489,2.55004944481393,3.09313947821983,14.7649226699421,10.1886744983688,0.32249277266098,0.207386847276285,59.0074627221149,16.437711776907,102.89295605366,160.043581193722,6.85992768221756,183.191416906172,60.9077665503263,"Lot_4"
"45",95.7620200542776,45.0466434152519,11.8600203208546,5.20078451823493,10.3787760747457,5.23212890842925,2.47477460691711,2.82956318650504,13.5397184447602,9.15000621095094,0.376655957697738,0.300026655171852,62.4632388056037,17.0502193666164,92.5404991722935,178.674850710321,6.44129850297121,164.31558385755,65.5487239810675,"Lot_6"
"46",124.955667770779,38.0737503427704,14.8119734795409,6.32426326015269,6.66843221049066,4.82780275326541,4.31611984925763,1.43062635182628,20.2940970487569,9.32945002038431,0.401897511125306,0.217234108883064,60.1862053054662,18.9469621223241,98.7116267298677,193.313259787095,6.57549312257739,200.859287348447,49.3800279450461,"Lot_3"
"47",114.153281388809,41.2128816525565,13.0470817375038,7.0837673423572,5.52031501427892,4.32623622634234,2.82581020612809,2.71807760912611,18.0617151805783,10.4442318818667,0.477013587465227,0.256541917124944,57.2704402382163,10.5820516896675,96.8927686706533,138.492484848589,6.61985363132016,162.539901292209,42.4394355724653,"Lot_6"
"48",94.1841614121355,43.3483026658693,10.9074584127851,6.08997560118317,7.51086267004799,4.38051630686713,2.79196812787559,3.43740224283858,15.1868342982344,11.4453269168394,0.503907110975273,0.362342540220055,57.8376196648898,16.8529543770618,111.640830830538,157.812776652067,6.75828269802135,212.731012054718,64.7246617375261,"Lot_4"
"49",115.043093961067,40.4026978930274,15.2905085519904,6.46477759820223,6.90178042334653,5.53684436587416,2.64476611075195,2.21187174385862,15.8971113901112,11.3932423268632,0.396097479989113,0.157386043622228,58.2775764683322,17.1512222184978,98.9704711142074,181.173275621918,6.55373437659513,155.495559327791,34.4805510490146,"Lot_4"
"50",112.559718923464,39.4430445185445,14.3748088685389,4.78632944091791,9.21507131296366,5.76104748087645,1.9566647497727,1.80771513093758,16.6218339491635,12.9182878247981,0.468205692090213,0.186368355160446,58.4016530211379,14.3699225759257,97.3299787445394,153.980908554531,6.72754346148506,198.699627568639,48.4111462171084,"Lot_1"
"51",124.83489372909,42.1256448455352,13.360574720806,3.32172036848663,8.57541893496784,5.15647303569189,2.97097076522546,1.49329445713521,19.8126820662186,9.39460996391621,0.388386592557076,0.334224241168093,56.2415056320151,16.8073779982459,135.592577177968,136.923739973606,6.30065343838505,211.44491551702,56.0325701978901,"Lot_2"
"52",108.870805695614,40.0783621100774,15.2196544775029,6.74847354374749,7.33396870800303,5.05744970037766,2.63575608153405,1.75700300293411,15.1713634854639,11.9783985164252,0.447007712084844,0.231492534752104,65.3705076172046,10.7564025757749,116.30806296366,130.048583891695,6.74367993108862,210.554583809445,38.3771526092045,"Lot_6"
"53",106.053751132509,43.715210301676,10.3884974218056,7.80975452145431,5.76885755480702,4.32017616843399,3.1539402551237,2.99558915183735,16.184428465438,10.8257865943076,0.437071960823234,0.353190545440471,60.4691107782974,15.6431840218223,101.950273469528,178.008886064186,6.61927420155404,177.195978932487,34.3990421620913,"Lot_4"
"54",101.151221444481,45.6090873560879,14.1433205841469,6.01530633078407,6.05502703952887,5.19921724598781,2.26698538826972,1.94697837981387,15.3668808010975,9.21896773309656,0.376472878780457,0.263480831757327,56.1346658525588,5.61273542582486,89.0320300505805,201.989834113681,6.3808709451343,197.305003573356,54.8918558561341,"Lot_3"
"55",101.444745581409,42.461786961044,12.222068589734,7.3229572393672,7.46751179267481,4.8925010654799,2.39623332753563,2.5826390427297,15.731178164658,10.4837641296315,0.477770881497647,0.309471575215127,62.9562436747421,15.9361749094364,117.686945253296,129.053994339782,6.13392827273565,126.558962503622,66.2105050747679,"Lot_6"
"56",115.312949719842,41.3126230038828,12.7089750292107,4.5408718639323,9.5701722737331,5.68638581916527,2.14653060981806,2.86061136256043,19.0462868360353,8.89891245317143,0.419918802955087,0.275599293364902,61.7511423933907,19.804690365013,86.0102566571085,152.210746080442,6.52693267301374,191.105899601006,42.8526347156144,"Lot_2"
"57",125.19701379744,38.1555103744509,13.6161723017336,6.73281649680264,5.12246467448764,4.04712215652742,2.57222118061972,2.91308183143223,21.8670762532618,10.1764753040414,0.485645915713441,0.262963277930858,59.3121020940855,19.6259610831247,99.2790374015853,118.638617087713,6.73377214642522,177.267828141053,43.1331256283334,"Lot_2"
"58",92.6374441820997,41.9806435156044,13.8187706880478,4.14160275461023,8.5991135819932,5.8762025620693,3.23646826521219,3.18522186744876,17.8625799309237,8.20782479652783,0.376481136513329,0.252539862294061,62.0044093352004,7.02099186079231,112.788786227815,151.393424126283,6.66381105918366,194.995616394561,40.5839623388191,"Lot_6"
"59",121.915287804965,40.4346356739455,15.4100757075666,7.48108744039483,6.40722334494053,5.19110212841971,3.36803144014883,1.01206637356919,18.0078662199111,8.8819332916176,0.379066785365422,0.248182703042351,55.4681050235778,16.6050805280524,93.8303182701111,143.856402704954,6.52716672204292,182.71897684221,64.8472599900393,"Lot_4"
"60",104.934409919641,41.1950994660272,12.591250771936,8.29213958376444,9.43025011044324,5.01073336956261,2.62415667895807,2.04383038005672,16.6064392692349,7.62867141276396,0.466064415831259,0.395932887929635,59.0057987371897,13.9508370169591,94.4918526413695,149.758934274926,6.61001307126552,212.369922465419,42.9206480562935,"Lot_1"
"61",128.93157488904,39.6310301118113,14.0944107723905,7.06157456434649,5.35972544473173,4.25112576199298,2.40292439161076,2.17419778019153,18.8305108395466,11.7365574111515,0.398402445635532,0.260955551679722,55.0042264783639,14.9249758257106,106.604637121046,207.897087816093,6.63119812038001,175.733731108549,41.6255619357368,"Lot_2"
"62",99.8876116253088,42.0671806574682,10.7919919724101,6.81751473427054,8.0389510372472,4.85296421239917,2.77456884496532,2.89922308568605,16.6560750827979,10.6664872842213,0.480920762931869,0.316687592395871,54.080947827882,8.3515996328595,102.092066989463,122.026390430807,6.44951789476102,198.343487967402,41.9597001063054,"Lot_5"
"63",109.503717789739,43.6764205634386,12.198572397972,6.96147793980282,6.35201886246971,4.22057975235573,3.03526106776466,1.56496614226243,16.4055796594443,10.6783050438755,0.433156637761968,0.283022263389272,58.3430067490916,16.1551215035254,96.2612108198671,158.642268034129,6.61091101578627,177.35109795952,44.1209601033092,"Lot_5"
"64",126.685508871168,36.6699660645034,15.9472826156696,4.64199247939835,8.38244957084758,5.70051260196482,2.73145333763207,2.81791481910599,18.9887893454959,11.1846526915874,0.459701137666581,0.257971579756266,60.8401240062424,13.4198379367713,96.8593894758724,186.653154334227,6.62245370939363,196.39406429878,44.0228205805047,"Lot_6"
"65",111.6708338969,38.1845325927729,14.015467440922,7.45485597741807,9.59064627191982,5.60907983447735,2.94970888829254,2.57538853153131,14.6481763437444,11.4594991209588,0.384128070938395,0.346026379022551,55.4349723465824,16.1216684666966,103.763488387047,137.779549131683,6.45543370791035,149.218347665768,56.0644747456015,"Lot_2"
"66",108.132878353974,43.9457216164718,8.43409149758365,6.41594056998756,10.3897811500443,5.47949637730986,2.49773242426773,2.57797475227443,17.4532241677075,9.09049467329701,0.457644836834537,0.269162186309704,59.1247093585777,14.4263453989301,107.000930011209,133.613145736796,6.63963911276291,195.164237850979,53.0172811272081,"Lot_1"
"67",111.578904031036,43.456360268997,9.83481223044528,5.76897957869155,8.54066823054734,5.0223177848133,2.3928354345293,2.69952457895502,16.5445848984241,11.668185170365,0.37996817402357,0.279544068058132,50.8477693955688,11.9236873338832,119.413927239296,150.966189208916,6.66211206276754,170.260238594203,54.7474825402493,"Lot_3"
"68",101.005390779798,41.8486169403571,12.4939044148858,4.91087861068795,9.96407993831958,6.04951392596627,3.33083731765567,2.22785881761712,17.7448463711484,8.47874233286371,0.302554732816328,0.295128447155641,57.7663137403264,15.9995890083215,93.7115158098942,176.011027399129,6.70526472034115,189.870375503276,43.6979971011706,"Lot_5"
"69",111.222949110886,40.662499161325,13.4996802310993,5.54560980769626,8.24259040192246,5.43177239911923,2.27634699062994,2.70623904326378,19.75565099516,8.49504947139509,0.31973755569969,0.232516280496733,65.8533363736305,16.7852072139334,119.749891769253,143.1375031919,6.74220930440393,158.117036280561,57.2451431007157,"Lot_3"
"70",95.0286252730351,45.7454040681442,11.8191715516357,5.14299459936544,6.70887130213343,4.96213546951862,2.7099016566757,2.59559130217915,14.8264522112141,11.3801949284812,0.392801554889129,0.342188240182842,54.2429205116014,15.1629578622922,78.0217546473568,129.484174584433,6.68206212265187,193.541022803146,19.5686515742241,"Lot_5"
"71",110.270440514892,40.2530818792018,14.5542948753783,6.10173555559521,8.15198902809675,5.39565849357514,2.77937011675543,2.22594734650272,16.7817054193987,10.1655350145385,0.462193571691832,0.213796731340529,54.0353398997665,16.7013047623143,90.3237014515984,151.410970835851,6.6602797854384,254.788133183283,61.2770217136719,"Lot_2"
"72",123.779294271907,35.5304560023578,16.2907430495885,5.50281427774318,6.49941119672568,4.5733649685941,2.50465963171702,3.3106037427706,20.6295261755901,10.9839663054435,0.360074945534554,0.397956421476986,58.9006927074646,13.6079681137921,79.7064722574481,109.643614637785,6.58091398070755,218.513012662147,51.9984638334338,"Lot_1"
"73",96.8521702502166,40.9282057368085,15.1761166496275,7.53486725604318,6.44709530407746,4.95676675335423,2.75136762784632,2.2825967557305,17.3390269854289,8.42758276922558,0.323455919109102,0.23578669779465,62.6733536649156,18.85440244518,104.641623426155,120.490897580258,6.68975206104514,204.509469872619,45.9489781371162,"Lot_6"
"74",105.372184479548,39.4260941973541,13.2221145833708,6.52762548190771,9.19321889435686,5.85078417351714,2.88618311513474,2.83797834806857,17.6402047747492,8.89299685481844,0.503287268467024,0.343975923557381,66.1805458276015,13.926083154583,106.312920710852,171.729255961819,6.34615099157775,164.524625790458,54.7552749924561,"Lot_3"
"75",127.544657553129,38.7356442182395,12.7169469749329,7.6007432203831,8.07933907431646,5.08337922907888,3.39229796931565,1.85633619445012,17.6450901944117,11.0919041346971,0.392697521558542,0.183410536375192,73.2687036430191,13.2610443304622,79.5096187212191,159.176311488848,6.73085403860829,188.121511656674,37.7687791606348,"Lot_6"
"76",85.9521193820034,47.7859977362775,9.35910564323117,3.77400369214818,8.45318893944594,5.25807537783875,2.97673424986548,3.6634344477926,16.8802050566943,7.5698373925208,0.46254401455754,0.338480428749645,64.0044661903738,18.1247783474419,100.717967082352,106.520071400721,6.49301812507391,176.041541726348,43.6728644541172,"Lot_3"
"77",117.282044223626,41.8747010906802,13.6030950142299,6.16380033467231,6.15104613039789,4.98424617002982,2.70588136449628,2.38374281061563,18.5282854826851,9.57247974307139,0.404468428888292,0.328251872916852,63.3572676327683,18.3446465432336,86.2920058868527,162.352325144459,7.06750576453654,130.371777629827,51.0917161767973,"Lot_3"
"78",119.047289264995,39.3982484602813,12.3451194606314,6.07850963907778,6.96612269938724,4.93930959062072,3.08289536335467,3.12132098811794,18.0730602283467,12.0187459630103,0.427274584077453,0.232202269469571,70.1396205853297,17.0419669113032,107.407642826413,103.904092951022,6.48073238821502,173.995802572566,34.374434158639,"Lot_6"
"79",84.9123513467311,46.2357195248154,11.6940948506473,5.59425683458588,6.92960328105843,4.70622382692482,2.43407974632408,2.44692417014098,15.7580472077555,9.58269903093617,0.459435001369725,0.264504295406187,58.4953784806527,15.6615199797783,76.6762924088209,141.060625763098,6.02247403419022,172.086548843318,49.5975456718515,"Lot_5"
"80",120.107964172623,39.6925922413142,12.1014911123184,7.90908605463699,7.67421653704725,4.79998037820279,2.30598896919107,2.03292252036951,20.5144180752483,9.01014942246897,0.402377077971284,0.276566749825315,58.9332529724466,19.7846579539443,112.970759737343,155.989813539174,6.87441706017428,177.759242103193,49.6367007028127,"Lot_1"
"81",114.67186920705,39.7332675744337,14.5943726438377,4.67876590358852,5.74887629233429,4.59567101134371,2.87268843765228,2.76009257656665,21.2478778709161,9.67811727232775,0.388632388703959,0.315225070364045,61.2663507480622,11.9680773182595,99.3338810144745,121.430508265508,6.48026952366423,166.699825157324,47.2107441850809,"Lot_5"
"82",117.560361599591,45.2696380306002,8.77175734988065,7.18039335758551,8.6014734040713,4.94952754010511,2.75603119048953,1.19864059178099,15.8525768722908,11.282402113958,0.414858099818028,0.254550501567194,52.8995597757974,18.4133099788245,84.460859593878,175.349949680658,6.71859018357192,196.295723994078,37.0687055062061,"Lot_6"
"83",117.941073022804,41.2852972278909,12.2685126538389,7.60458653566908,6.00093855627057,4.6904069001919,2.81483719149869,2.73483580561563,16.9405460622841,11.4789486352763,0.282342303191785,0.273981091197597,50.8228167228601,20.1431815034548,98.7561683198072,174.290115798906,6.64514841396066,227.964514492572,61.6680080614526,"Lot_6"
"84",110.395131015045,41.9617158736951,12.6046911994591,6.36234713838391,9.47477445490209,5.56950858837179,2.59508551795087,2.48260313307017,15.1840634868982,10.0385168251796,0.479288922977292,0.333883314071486,69.0339468701913,15.1638287224102,96.0149946229143,136.502881379145,6.81926241242763,208.891428783596,35.1462595288734,"Lot_6"
"85",115.61108785317,43.4783561335646,11.5963636260403,5.86342478194408,8.56487195181746,5.01460174154795,2.63596076559208,0.338752435708863,15.8845133405724,12.6561127332127,0.531698326027415,0.240100042904057,57.1250212874481,16.7571660118362,94.5330793885122,172.420438197649,6.41934679521533,196.504629479211,35.2287958968019,"Lot_5"
"86",110.348787837196,42.5255890878945,13.6174380919087,7.46231195520572,6.378310917052,5.41573358100024,1.82730527394588,2.56537256986914,18.5590006353628,8.16210620033329,0.36253720836857,0.318883390323535,57.7105957160347,16.8291065809279,77.5397636265113,153.9309955312,6.36218768175041,181.376727189588,44.1735964373311,"Lot_3"
